pub_date,author,title,subtitle,era,source,keyword,context,sense_rule
2014年4月17日,野村胡堂,錢形平次捕物控,和蘭カルタ,Meiji,「錢形平次捕物全集第十卷　八五郎の恋」同光社磯部書房,自害,状することもならず、そのうちにお春さんが自害したり、文七が慾を出したりして、到頭こん,General
2015年12月13日,野村胡堂,錢形平次捕物控,蜘蛛の巣,Meiji,「錢形平次捕物全集第十七卷　權八の罪」同光社磯部書房,自殺,畸形的《きけいてき》に伸びてない點など、自殺でないことは馴れた八五郎には一と眼で解り,General
2015年12月13日,野村胡堂,錢形平次捕物控,佛喜三郎,Meiji,「錢形平次捕物全集第十七卷　權八の罪」同光社磯部書房,自殺,くお今は死にました。事情が事情だつたので自殺だといふ噂も立ちましたが、事實はひどい懊,General
2016年3月4日,野村胡堂,錢形平次捕物控,八千兩異変,Meiji,「錢形平次捕物全集第十八卷　彦徳の面」同光社磯部書房,自殺,判りました。 佐太郎の方でも一時は父親を自殺に導《みちび》いた錢形平次を怨《うら》み,General
2016年3月4日,野村胡堂,錢形平次捕物控,八千兩異変,Meiji,「錢形平次捕物全集第十八卷　彦徳の面」同光社磯部書房,自害,手を突いて平次へ詫《わ》びるのです。父の自害した後、三千兩に心引かれて、釜屋の前をウ,General
2016年7月1日,野村胡堂,錢形平次捕物控,狐の嫁入,Meiji,「錢形平次捕物全集第二十卷　狐の嫁入」同光社磯部書房,自殺,續け、二三年前舊惡が露見して、千住の宿で自殺して相果てました。 石崎金次の死には、か,General
2016年7月1日,野村胡堂,錢形平次捕物控,狐の嫁入,Meiji,「錢形平次捕物全集第二十卷　狐の嫁入」同光社磯部書房,自殺,年前、與三松の手を借りて石崎金次を殺し、自殺と見せかけてお上の目を誤魔化《ごまか》し,General
2016年5月15日,野村胡堂,錢形平次捕物控,髷切り,Meiji,「錢形平次捕物全集第二十卷　狐の嫁入」同光社磯部書房,自殺,で、薄情だから手のつけやうがない。中には自殺したのも、責《せ》め殺されたのもあるとい,General
2016年7月1日,野村胡堂,錢形平次捕物控,遺書の罪,Meiji,「錢形平次捕物全集第二十卷　狐の嫁入」同光社磯部書房,自殺,子はひどく棄鉢《すてばち》ですが、父親が自殺したとは信じてゐない樣子です。 「すると,General
2016年7月1日,野村胡堂,錢形平次捕物控,遺書の罪,Meiji,「錢形平次捕物全集第二十卷　狐の嫁入」同光社磯部書房,自殺,扱帶《しごき》を出して首に卷き、もう一度自殺に拵《こしら》へた。世間も檢屍もそれで濟,General
2016年7月1日,野村胡堂,錢形平次捕物控,遺書の罪,Meiji,「錢形平次捕物全集第二十卷　狐の嫁入」同光社磯部書房,自害,彼と後が面倒なので、御親類方が集まつて、自害の體に拵《こしら》へ、澤山のお金まで費つ,General
2016年7月1日,野村胡堂,錢形平次捕物控,遺書の罪,Meiji,「錢形平次捕物全集第二十卷　狐の嫁入」同光社磯部書房,自害,てゐる御主人が、鴨居へ扱帶などをかけて、自害するやうな、そんなことが御自分で出來る筈,General
2016年7月1日,野村胡堂,錢形平次捕物控,遺書の罪,Meiji,「錢形平次捕物全集第二十卷　狐の嫁入」同光社磯部書房,自害,。 「宗方善五郎は昨夕死んださうだ、――自害《じがい》したといつたな、平次殿」 杉之,General
2016年7月1日,野村胡堂,錢形平次捕物控,遺書の罪,Meiji,「錢形平次捕物全集第二十卷　狐の嫁入」同光社磯部書房,自害,中氣で手が顫へるから、武家の出でも刄物の自害《じがい》は覺束《おぼつか》ない。そこで,General
2016年7月1日,野村胡堂,錢形平次捕物控,遺書の罪,Meiji,「錢形平次捕物全集第二十卷　狐の嫁入」同光社磯部書房,自害,くび》れ死んだのを、翌朝お茂與が見付け、自害《じがい》は面白くないことがあつたので、,General
2014年1月2日,野村胡堂,錢形平次捕物控,北冥の魚,Meiji,「錢形平次捕物全集第二十二卷　美少年國」同光社,自殺,の許婚《いひなづけ》お道は、懷劍で見事に自殺して居たのでした。 ×　　　　　　×　　,General
2014年1月1日,野村胡堂,錢形平次捕物控,金色の處女,Meiji,「錢形平次捕物全集第二十二卷　美少年國」同光社,自殺,園を預るまでに出世したのです。 主君忠長自殺の後は、何んとかして、家光に怨《うらみ》,General
2014年1月1日,野村胡堂,錢形平次捕物控,金色の處女,Meiji,「錢形平次捕物全集第二十二卷　美少年國」同光社,自殺,つて押へたのでした。 峠宗壽軒は詮議中に自殺してしまひましたが、娘のお小夜はそれつき,General
2016年6月10日,野村胡堂,錢形平次捕物控,お秀の父,Meiji,「錢形平次捕物全集第二十三卷　刑場の花嫁」同光社,自殺,怨《うらみ》が言ひ度かつた。拙者の父上は自殺して相果てたが、同じ役目の鞍掛宇八郎は、,General
2016年6月10日,野村胡堂,錢形平次捕物控,お秀の父,Meiji,「錢形平次捕物全集第二十三卷　刑場の花嫁」同光社,自害,な蟠りがあつたでせうか」 「自分の親だけ自害して、繪圖面まで其方の手柄にされちや、砧,General
2016年6月10日,野村胡堂,錢形平次捕物控,矢取娘,Meiji,「錢形平次捕物全集第二十四卷　吹矢の紅」同光社,自殺,た。 「あの通りだ。刄物が手近にあれば、自殺と間違へるところを――隨分搜して見たが刄,General
2016年6月10日,野村胡堂,錢形平次捕物控,矢取娘,Meiji,「錢形平次捕物全集第二十四卷　吹矢の紅」同光社,自殺,》つて刄物を置いて行くかも知れないよ」 自殺に見せる細工は、この場合立派に成り立ちま,General
2016年6月10日,野村胡堂,錢形平次捕物控,矢取娘,Meiji,「錢形平次捕物全集第二十四卷　吹矢の紅」同光社,自殺,の身體が長く生きられさうもないと知つて、自殺の覺悟をきめた。――が、唯死んではつまら,General
2016年6月10日,野村胡堂,錢形平次捕物控,矢取娘,Meiji,「錢形平次捕物全集第二十四卷　吹矢の紅」同光社,自害,した。 「今度のは、鎌鼬《かまいたち》や自害ぢやないぜ」 嫌味を言ひながらも、金六は,General
2016年6月10日,野村胡堂,錢形平次捕物控,矢取娘,Meiji,「錢形平次捕物全集第二十四卷　吹矢の紅」同光社,自害,「さア、――側に刄物があれば、間違ひなく自害なんだが――」 そんなことを平次は考へて,General
2016年7月1日,野村胡堂,錢形平次捕物控,雪の夜,Meiji,「錢形平次捕物全集第二十四卷　吹矢の紅」同光社,自殺,燒け死んだ妓《をんな》共の祟《たゝ》りで自殺したといふ噂のあつたのを思ひ出しました。,General
2016年7月1日,野村胡堂,錢形平次捕物控,雪の夜,Meiji,「錢形平次捕物全集第二十四卷　吹矢の紅」同光社,自殺,女のお鶴がをりました」 「確《たしか》に自殺だつたのか」 「間違ひは御座いません。三,General
2016年7月1日,野村胡堂,錢形平次捕物控,雪の夜,Meiji,「錢形平次捕物全集第二十四卷　吹矢の紅」同光社,自害,はあるまいな」 と平次。 「あれは全くの自害で御座います。寮へ來て、あの窓から私の家,General
2016年7月30日,野村胡堂,錢形平次捕物控,月の隈,Meiji,「錢形平次捕物全集第二十五卷　火の呪ひ」同光社,自殺,思はなかつた。自分の家を潰したり、父親に自殺をさせたのは孫六のせゐだと思つたのかも知,General
2016年7月30日,野村胡堂,錢形平次捕物控,月の隈,Meiji,「錢形平次捕物全集第二十五卷　火の呪ひ」同光社,自害,お才さんの父親は三年前にそれを苦にやんで自害し、お才さんは大伯父に當るこの店の先代に,General
2017年4月3日,野村胡堂,錢形平次捕物控,艶妻傳,Meiji,「錢形平次捕物全集第三十卷　色若衆」同光社,自殺,かたほゝ》に浮べて迎へました。お菊の死を自殺で片付けたものか、それとも美しい繼母のお,General
2013年1月11日,喜田貞吉,特殊部落ということについて,まず部落としての集団的取扱いを廃せよ,Meiji,「賤民とは何か」河出書房新社,自殺,これが為に神経衰弱に陥る。暴露したが為に自殺したとか、自暴自棄になったとかいう実例す,General
2013年1月11日,喜田貞吉,融和促進,,Meiji,「差別の根源を考える」河出書房新社,自殺,え死に凍え死にするか、あるいはひと思いに自殺でもしたでありましょうが、幸いに生き残っ,General
2013年1月11日,喜田貞吉,融和問題に関する歴史的考察,,Meiji,「差別の根源を考える」河出書房新社,自殺,それをもなしえないほどのものは、あるいは自殺したり、あるいは餓死したりしたでありまし,General
2013年1月11日,喜田貞吉,融和問題に関する歴史的考察,,Meiji,「差別の根源を考える」河出書房新社,自殺,、あるいは餓死したりしたでありましょう。自殺したり、餓死したりしたものは、永久に世間,General
2013年4月10日,正宗白鳥,軽井沢にて,,Meiji,「世界教養全集　別巻1　日本随筆・随想集」平凡社,自殺,丁度誂え向きの木が河向うにあったので、或自殺希望者はその木を利用して望みを果そうと企,General
2014年3月28日,アーサー・コナン・ドイル　Arthur Conan Doyle,株式仲買人,THE STOCK-BROKER'S CLERK,Meiji,,自殺,悪党でも死刑になると知られれば、その兄を自殺に向かわせるほどの愛情を生じさせることが,General
2012年4月15日,ベートーヴェンの生涯,ベートーヴェンの生涯,VIE DE BEETHOVEN,Meiji,「ベートーヴェンの生涯」岩波文庫、岩波書店,自殺,態の中で私を支えて来たのは徳の力だ。私が自殺によって自分の生活を終わらさずに来たのは,General
2012年4月15日,ベートーヴェンの生涯,ベートーヴェンの生涯,VIE DE BEETHOVEN,Meiji,「ベートーヴェンの生涯」岩波文庫、岩波書店,自殺,っていたようである。 （79）　彼の甥の自殺未遂。 （80）　クロッツ・フォレスト博,General
2012年4月15日,ハイリゲンシュタットの遺書,ベートーヴェンの生涯,VIE DE BEETHOVEN,Meiji,「ベートーヴェンの生涯」岩波文庫、岩波書店,自殺,中でさえ私を支えて来たのは徳性であった。自殺によって自分の生命を絶たなかったことを、,General
2013年5月14日,北大路魯山人,味覚の美と芸術の美,,Meiji,「魯山人味道」中公文庫、中央公論社,自殺,を行わしめるのもまた自然なのだ。人はよく自殺は不自然であるというが、私をして言わしむ,General
2013年5月14日,北大路魯山人,味覚の美と芸術の美,,Meiji,「魯山人味道」中公文庫、中央公論社,自殺,然であるというが、私をして言わしむれば、自殺もまた明らかに自然である。しからば、自然,General
2014年1月1日,久保田万太郎,春泥,,Meiji,「春泥・三の酉」講談社文芸文庫、講談社,自殺,、小倉と田代は、汐見と一しょに若宮のその自殺した場所へいそぐため上野から汽車に乗った,General
2014年12月27日,野村胡堂,楽聖物語,,Meiji,「楽聖物語」電波新聞社,自殺,《ゆいごんじょう》を書き、その後二度まで自殺を企てた。「私の耳は平常人より完全でなけ,General
2014年12月27日,野村胡堂,楽聖物語,,Meiji,「楽聖物語」電波新聞社,自殺,命の高遠さと、芸術の不滅を信じて、辛くも自殺を思い止《とどま》ったのである。 運命と,General
2014年12月27日,野村胡堂,楽聖物語,,Meiji,「楽聖物語」電波新聞社,自殺,うために、霜の深い晩、川に漬《つか》って自殺を企てたこともあった。 弟の介抱《かいほ,General
2014年12月27日,野村胡堂,楽聖物語,,Meiji,「楽聖物語」電波新聞社,自殺,コフスキーの不慮の死は伝えられた。一部に自殺説もあったが実際には生水《なまみず》を飲,General
2014年3月29日,野村胡堂,胡堂百話,,Meiji,「胡堂百話」中公文庫、中央公論社,自殺,と、果して娘強盗で、横浜刑務所に収容中、自殺してしまったが、今ほど事件のない時だけに,General
2021年5月27日,久生十蘭,喪服,,Meiji,「久生十蘭全集　※」三一書房,自殺,ローレライの岩のように美しくなかったら、自殺なんかしなかったろうなんて書いてあったけ,General
2013年7月2日,正宗白鳥,奇怪な客,,Meiji,「正宗白鳥全集第十二卷」福武書店,自殺,ゝうだ。精神病者かも知れない。……もしも自殺でもされちや大變だから、早く出て行つて貰,General
2013年6月14日,正宗白鳥,素材,,Meiji,「正宗白鳥全集第十二卷」福武書店,自殺,に建てられてあつた「ちよつと待て」といふ自殺豫防の制札がまだあるのか知らと窓外に目を,General
2012年12月9日,正宗白鳥,論語とバイブル,,Meiji,「日本の名随筆　別巻100　聖書」作品社,自殺,貧しき者は幸なり。」とは会得出来ぬ言だ。自殺するのも、人殺しをするのも、泥棒をするの,General
2012年7月13日,戸坂潤,日本文化の特殊性,,Meiji,「戸坂潤全集　別巻」勁草書房,自殺,いる。この観念を捨てることは文化の観念が自殺することだ。処がこの文学や芸術や科学や技,General
2018年11月24日,徳田秋聲,老苦,,Meiji,「徳田秋聲全集　第16巻」八木書店,自殺,泣いてゐる三郎に気づいた。 「三ちやんは自殺しようとしたらしいの。」 姉娘からそんな,General
2020年10月28日,徳田秋聲,歯痛,,Meiji,「徳田秋聲全集　第16巻」八木書店,自殺,のであつた。 談話が多方面へ飛んだ。最近自殺した若いＡ氏の芸術批評から、軽井沢へ来る,General
2014年4月21日,神田左京,海螢の話,,Meiji,「光る生物」自然科學叢書、越山堂,自殺,普通な話である。だから昇汞の中毒（例へば自殺の目的で）で死にかけてゐる人がある塲合に,General
2015年6月12日,今野大力,夕ぐれの明るさに憶う,,Meiji,「今野大力作品集」新日本出版社,自殺,立ち躍動している だが私達の眼の前には 自殺や心中や強盗や 国際的には威喝　掠奪　戦,General
2014年9月11日,中原中也,思ひ出す牧野信一,,Meiji,「新編中原中也全集　第四巻　評論・小説」角川書店,自殺,とは遙かに縁遠いと思はれるからだ。 人が自殺した時、それも作家が自殺した時、その原因,General
2014年9月11日,中原中也,思ひ出す牧野信一,,Meiji,「新編中原中也全集　第四巻　評論・小説」角川書店,自殺,るからだ。 人が自殺した時、それも作家が自殺した時、その原因を簡単に云つてしまふなぞ,General
2014年9月11日,中原中也,思ひ出す牧野信一,,Meiji,「新編中原中也全集　第四巻　評論・小説」角川書店,自殺,人が、思はず云ひ過ぎをしてしまふやうに、自殺も、思はずしてしまふやうなものに相違ない,General
2001年8月29日,石原莞爾,戦争史大観,,Meiji,「最終戦争論・戦争史大観」中公文庫、中央公論社,自殺,し、さすがの大王もこの夜は万事終れりとし自殺を決心したが、露軍の損害また大きく、殊に,General
2017年4月3日,野村胡堂,錢形平次捕物控,蔵の中の死,Meiji,「錢形平次捕物全集第二十九卷　浮世繪の女」同光社,自殺,、お役所を惱ませ續けてゐた萬屋善兵衞が、自殺をして死なうとは思はれない。見てくれ、死,General
2017年4月3日,野村胡堂,錢形平次捕物控,蔵の中の死,Meiji,「錢形平次捕物全集第二十九卷　浮世繪の女」同光社,自殺,い疑惑がこびりついてをります。 「これは自殺でも、殺しでもありませんね」 「何んだと,General
2017年4月3日,野村胡堂,錢形平次捕物控,蔵の中の死,Meiji,「錢形平次捕物全集第二十九卷　浮世繪の女」同光社,自害,番頭には打ち開けなかつたのです。 「尤も自害などをしさうもない主人でございました。若,General
2016年12月24日,野村胡堂,錢形平次捕物控,正月の香り,Meiji,「錢形平次捕物全集第三十三卷　花吹雪」同光社,自殺,に吊り上げ、外からは首縊《くびくゝ》りの自殺と見せかけることになり、宗吉は忠左衞門の,General
2020年12月30日,神西清,三島由紀夫,ナルシシスムの運命,Meiji,「日本現代文學全集　91　神西清・丸岡明・由起しげ子集」講談社,自殺,は、自分たちを冷血漢と罵りながら、決して自殺できない不死身者の不幸を考へようともしな,General
2020年12月30日,神西清,三島由紀夫,ナルシシスムの運命,Meiji,「日本現代文學全集　91　神西清・丸岡明・由起しげ子集」講談社,自殺,だ。この本を書くことは私にとつて裏返しの自殺だ。飛込自殺を映畫にとつて逆にまはすと、,General
2020年12月30日,神西清,三島由紀夫,ナルシシスムの運命,Meiji,「日本現代文學全集　91　神西清・丸岡明・由起しげ子集」講談社,自殺,書くことは私にとつて裏返しの自殺だ。飛込自殺を映畫にとつて逆にまはすと、猛烈な速度で,General
2020年12月30日,神西清,三島由紀夫,ナルシシスムの運命,Meiji,「日本現代文學全集　91　神西清・丸岡明・由起しげ子集」講談社,自殺,にまはすと、猛烈な速度で谷底から崖の上へ自殺者が飛び上つて生き返る。この本を書くこと,General
2021年1月27日,佐々木邦,首切り問答,,Meiji,「佐々木邦全集　補巻5　王将連盟　短篇」講談社,自殺,り込んだ。奴《やっこ》さん驚かない筈さ。自殺の決心をしたものを殺しに行った形になる。,General
2021年5月27日,佐々木邦,小問題大問題,,Meiji,「佐々木邦全集　補巻5　王将連盟　短篇」講談社,自殺,さんの結婚の為めに自暴自棄に陥って、或は自殺をしていたかも知れない。ところが健康から,General
2014年1月1日,長谷川伸,身の上や,,Meiji,「日本の名随筆　別巻25　俳句」作品社,自殺,とき、帰宿謹慎を命ぜられ、私宅に退いて、自殺の準備をしているところへ、奥田清十郎が来,General
2014年1月1日,長谷川伸,身の上や,,Meiji,「日本の名随筆　別巻25　俳句」作品社,自殺,来て、俯仰天地に恥ずるところのないものが自殺する所以はなし、自裁を命ぜらるることなか,General
2019年4月26日,平林初之輔,五階の窓,合作の二,Meiji,「五階の窓」春陽文庫、春陽堂書店,自殺,なくてもよいとわたしは思うのです。 次に自殺の疑いですが、これにも何も証拠はありませ,General
2019年4月26日,平林初之輔,五階の窓,合作の二,Meiji,「五階の窓」春陽文庫、春陽堂書店,自殺,いう陽気な気質の人間がそれくらいのことで自殺をしたりするとは思われませんからね。現に,General
2019年4月26日,平林初之輔,五階の窓,合作の二,Meiji,「五階の窓」春陽文庫、春陽堂書店,自殺,を残していないということは、それだけでも自殺でないという立派な反証ですよ。その上、変,General
2019年4月26日,平林初之輔,五階の窓,合作の二,Meiji,「五階の窓」春陽文庫、春陽堂書店,自殺,ご相談いたしたく候』と書いてありますね。自殺をする人間が、明日の朝会う約束をするなん,General
2019年4月26日,平林初之輔,五階の窓,合作の二,Meiji,「五階の窓」春陽文庫、春陽堂書店,自殺,せんか。……というようなわけで、過失でも自殺でもないとすれば、どうしても他殺と認めな,General
2019年2月22日,中原中也,（58号の電車で女郎買に行つた男が）,,Meiji,「新編中原中也全集　第二巻　詩※」角川書店,自殺,腕　々　々 交通巡査には煩悶はないのか 自殺せぬ自殺の体験者は 障子に手を突込んで裏,General
2019年2月22日,中原中也,（58号の電車で女郎買に行つた男が）,,Meiji,「新編中原中也全集　第二巻　詩※」角川書店,自殺,々 交通巡査には煩悶はないのか 自殺せぬ自殺の体験者は 障子に手を突込んで裏側からみ,General
2015年2月20日,トオマス・マン　Thomas Mann,道化者,DER BAJAZZO,Meiji,「トオマス・マン短篇集」岩波文庫、岩波書店,自殺,。今日か明日か、おれはピストルかなにかで自殺してしまうだろう。 おれがまず最初に、衝,General
2000年5月24日,佐々木味津三,右門捕物帖,達磨を好く遊女,Meiji,「右門捕物帖（一）」春陽文庫、春陽堂書店,自殺,めて、もうやすめ」 いちばんの懸念だった自殺のおそれがないと見きわめがついたものでし,General
2020年2月21日,長谷川伸,中山七里　二幕五場,,Meiji,「長谷川伸傑作選　瞼の母」国書刊行会,自殺,へ、きょう用足しに来ている。 政吉　　（自殺したおさんに生き写しの姿の流浪の女を見つ,General
2020年2月21日,長谷川伸,中山七里　二幕五場,,Meiji,「長谷川伸傑作選　瞼の母」国書刊行会,自害,壁にかけた政吉の着換えを取って抱きしめ、自害する） 金造　　（鉈を持って空家へ飛び込,General
2020年2月21日,長谷川伸,中山七里　二幕五場,,Meiji,「長谷川伸傑作選　瞼の母」国書刊行会,自害,有様をじっと見ちゃあいられなかった。去年自害して死んだおさんが、金の威光で押えつけら,General
2000年2月16日,佐々木味津三,右門捕物帖,毒色のくちびる,Meiji,「右門捕物帖（二）」春陽文庫、春陽堂書店,自殺,」 「いえいえ！　罪からのがれたいための自殺ではござりませぬ！　罪を後悔すればこそ、,General
2000年2月16日,佐々木味津三,右門捕物帖,毒色のくちびる,Meiji,「右門捕物帖（二）」春陽文庫、春陽堂書店,自殺,門を言いくるめえたら格別、かなわぬときは自殺しようと、まえから用意してまいったのか！,General
2015年2月22日,野村胡堂,奇談クラブ〔戦後版〕,第四の場合,Meiji,「野村胡堂伝奇幻想小説集成」作品社,自殺,題になりません。 第二は過失死、 第三は自殺、 そして最後に第四として他殺があります,General
2015年2月22日,野村胡堂,奇談クラブ〔戦後版〕,第四の場合,Meiji,「野村胡堂伝奇幻想小説集成」作品社,自殺,実行したところの死――即ち第三の場合の、自殺による死であったことを確めたのです。 あ,General
2015年2月22日,野村胡堂,奇談クラブ〔戦後版〕,第四の場合,Meiji,「野村胡堂伝奇幻想小説集成」作品社,自殺,切り、何事もなく市が栄えるのですが、一度自殺とされ、更《さら》に他殺とまで発展しては,General
2015年2月20日,野村胡堂,奇談クラブ〔戦後版〕,運命の釦,Meiji,「野村胡堂伝奇幻想小説集成」作品社,自殺,養不良の皮膚の色などを見ると、その飛降り自殺をくわだてた原因も大方わかりそうです。 ,General
2020年3月28日,野村胡堂,新奇談クラブ,第四夜　恋の不在証明,Meiji,「奇談クラブ（全）」桃源社,自殺,、丸茂の薄情と冷酷を呪い続けて、間もなく自殺してしまいました。後に残された娘が、乞食,General
2020年3月28日,野村胡堂,新奇談クラブ,第四夜　恋の不在証明,Meiji,「奇談クラブ（全）」桃源社,自殺,たしかに私が殺しました。丸茂に虐げられて自殺した未亡人というのは、外ならぬ私の母親だ,General
2014年2月18日,高祖保,希臘十字,,Meiji,「高祖保詩集」現代詩文庫、思潮社,自殺,ケミイ》を説く。かれはこれで、前後三回、自殺をこころみて果さなかつた男である。かれの,General
2014年2月18日,高祖保,希臘十字,,Meiji,「高祖保詩集」現代詩文庫、思潮社,自殺,わたしの手もとにある。そのなかでかれは、自殺は罪悪ではない、むしろカタルシスを目的と,General
2017年8月25日,野村胡堂,銭形平次捕物控,身投げする女,Meiji,「銭形平次捕物控（九）不死の霊薬」嶋中文庫、嶋中書店,自殺,ツイ一二ヶ月前、柳原の土手か、両国橋で、自殺しようとしている娘を救い、その気の毒な事,General
2019年11月24日,永井荷風,来訪者,,Meiji,「荷風全集　第十八巻」岩波書店,自殺,問屋であつたさうだが、父は相場で失敗して自殺した後間もなく母にも死別れた。容貌が好い,General
2019年11月24日,永井荷風,来訪者,,Meiji,「荷風全集　第十八巻」岩波書店,自殺,させたんださうです。男親が相場に失敗して自殺したんだと云ふ話ですから、精神病の遺伝も,General
2019年11月24日,永井荷風,来訪者,,Meiji,「荷風全集　第十八巻」岩波書店,自殺,が、それがこの世のおわかれでした。」 「自殺か。」 「毎日白井をさがして歩き廻つてゐ,General
2014年11月14日,伊藤野枝,背負ひ切れぬ重荷,,Meiji,「定本　伊藤野枝全集　第三巻　評論・随筆・書簡2――『文明批評』以後」學藝書林,自殺,となしい一人の女教師が、自宅の前の溜池で自殺を遂げた事があります。 その死は、いろ／,General
2014年11月14日,伊藤野枝,背負ひ切れぬ重荷,,Meiji,「定本　伊藤野枝全集　第三巻　評論・随筆・書簡2――『文明批評』以後」學藝書林,自殺,す。しかし、私の聞いた処に依れば、彼女の自殺の原因らしいものはいくつも有りまするけれ,General
2014年11月14日,伊藤野枝,背負ひ切れぬ重荷,,Meiji,「定本　伊藤野枝全集　第三巻　評論・随筆・書簡2――『文明批評』以後」學藝書林,自殺,て居ります。それに、よくさうした若い女の自殺に纏《まつわ》る種類の臆測をこの女教師の,General
2014年11月14日,伊藤野枝,背負ひ切れぬ重荷,,Meiji,「定本　伊藤野枝全集　第三巻　評論・随筆・書簡2――『文明批評』以後」學藝書林,自殺,どうかは分りません。 要するに彼女が何故自殺したか。それはどうしてもはつきり解らない,General
2014年11月14日,伊藤野枝,背負ひ切れぬ重荷,,Meiji,「定本　伊藤野枝全集　第三巻　評論・随筆・書簡2――『文明批評』以後」學藝書林,自殺,の上旬の或る朝、私は彼女の友達から、その自殺の知らせを受けとりました。私は何だか、当,General
2015年7月19日,蜷川新,天皇,誰が日本民族の主人であるか,Meiji,「天皇　―誰が日本民族の主人であるか―」長崎出版,自殺,弟の木梨軽《きなしのかる》皇子を襲って、自殺せしめた。そうして、自分が天皇の位につい,General
2015年7月19日,蜷川新,天皇,誰が日本民族の主人であるか,Meiji,「天皇　―誰が日本民族の主人であるか―」長崎出版,自殺,て、密書を歯で食いやぶり、自分はその場で自殺したという事実がある。 越後の長岡では、,General
2014年6月22日,木暮理太郎,望岳都東京,,Meiji,「山の憶い出　下」平凡社ライブラリー、平凡社,自殺,に出かけたもので、丁度あそこから飛び降り自殺をした人があったりして、其数日後に行った,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自殺,した。 「ただ死んだのではあるまい。――自殺したとか、殺されたとか」 娘の着物に目立,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自殺,も人のいない部屋で死んでいたんですから、自殺に違いない――とお絹さんも近所の衆も言い,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自殺,うでございます」 「なるほど」 それでは自殺するのも無理はない――と平次ならずとも思,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自殺,《ひきず》られて、いつの間にやら、五兵衛自殺説を翻《ひるがえ》したのでしょう。 「私,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自殺, そっと後ろから近づいたのはお糸でした。自殺で済ませば済んだのを、うっかり銭形平次を,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自害,でしょう。 「でも私は、どうしても、父が自害したとは思われません」 「…………」 「,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自害,、格子があるにしても、窓を開けたままで、自害する人があるでしょうか」 「フーム」 こ,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自害,いじゃ変らないのが本当だ。万七親分、この自害は少し臭いぜ」 平次はそっと囁《ささや》,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自害,頭の宗七と、弟の五郎助です。 「五兵衛は自害したのじゃねえ、人手に掛って死んだのだぜ,General
2018年11月24日,野村胡堂,銭形平次捕物控,買った遺書,Meiji,「銭形平次捕物控（一）平次屠蘇機嫌」嶋中文庫、嶋中書店,自害,あんたい》にした上、露見した時を最期に、自害して果てるという大変な条件を持出したので,General
2017年9月13日,野村胡堂,銭形平次捕物控,瓢箪供養,Meiji,「銭形平次捕物控（七）平次女難」嶋中文庫、嶋中書店,自殺,し怪しくなって来たよ」 「すると、あれが自殺だというんですかい、親分」 これはガラッ,General
2017年9月13日,野村胡堂,銭形平次捕物控,瓢箪供養,Meiji,「銭形平次捕物控（七）平次女難」嶋中文庫、嶋中書店,自殺,―が犯罪性のないものにして行きます。 「自殺と決ったら長居は無用だ。引揚げましょうか,General
2017年9月13日,野村胡堂,銭形平次捕物控,瓢箪供養,Meiji,「銭形平次捕物控（七）平次女難」嶋中文庫、嶋中書店,自殺,事はしません」 これで、瓢々斎佐兵衛が、自殺した後で変な手紙が御用聞のところへ届くよ,General
2017年9月13日,野村胡堂,銭形平次捕物控,瓢箪供養,Meiji,「銭形平次捕物控（七）平次女難」嶋中文庫、嶋中書店,自殺,、さんざん搾られ脅かされた挙句、とうとう自殺をして、この旧悪の責苦から逃れる工夫をし,General
2017年9月13日,野村胡堂,銭形平次捕物控,瓢箪供養,Meiji,「銭形平次捕物控（七）平次女難」嶋中文庫、嶋中書店,自殺,悪の責苦から逃れる工夫をしたのでした。 自殺を他殺と見せたのは、駒三郎や正吉や元助に,General
2017年9月13日,野村胡堂,銭形平次捕物控,瓢箪供養,Meiji,「銭形平次捕物控（七）平次女難」嶋中文庫、嶋中書店,自害,にも雑俳でもやる風流人だ。どう間違っても自害する気遣いはないと思ったのが、――少し怪,General
